buy_inst_num,date,rank_reason,sell_inst_num,stock_name,stock_symbol
0.00,2021-06-01,日跌幅偏离值达7%的证券,486.64,兴民智通,002355
853.46,2021-05-31,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,凯伦股份,300715
802.95,2021-07-05,日换手率达20%的证券,2340.17,超华科技,002288
4961.76,2021-07-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,百隆东方,601339
0.00,2021-07-05,日跌幅偏离值达7%的证券,1648.44,信立泰,002294
9990.80,2021-07-05,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3513.59,霍莱沃,688682
2966.31,2021-07-02,日振幅值达15%的证券,2953.38,深圳华强,000062
0.00,2021-07-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",8867.24,江中药业,600750
2222.85,2021-07-02,日涨幅偏离值达7%的证券,1235.32,神州数码,000034
2893.88,2021-07-21,连续3个交易日内收盘价格跌幅较基准指数偏离值累计达到-30%的证券,11335.00,九典制药,300705
0.00,2021-07-20,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2382.85,博雅生物,300294
2989.84,2021-07-20,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,振华股份,603067
3451.52,2021-07-20,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1235.07,移为通信,300590
0.00,2021-07-12,退市整理证券,717.28,退市鹏起,600614
1997.47,2021-07-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1840.17,美亚柏科,300188
7676.56,2021-07-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",3754.78,豪能股份,603809
250.25,2021-07-12,日跌幅偏离值达7%的证券,0.00,威派格,603956
1512.85,2021-07-12,日换手率达20%的证券,1381.47,佳禾食品,605300
6383.49,2021-07-12,有价格涨跌幅限制的日换手率达到30%的证券,3765.26,合纵科技,300477
0.00,2021-06-09,日跌幅偏离值达7%的证券,1953.36,爱普股份,603020
141.15,2021-06-09,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,181.62,*ST天润,002113
769.45,2021-06-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",788.98,国华网安,000004
19371.78,2021-06-09,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,21036.53,诚迈科技,300598
0.00,2021-06-09,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1678.82,博睿数据,688229
0.00,2021-06-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",4.08,无锡振华,605319
12482.92,2021-06-22,有价格涨跌幅限制的日换手率达到30%的证券,15046.25,台基股份,300046
0.00,2021-06-22,"连续三个交易日内,日均换手率与前五个交易日的日均换手率的比值达到30倍,且换手率累计达20%的证券",635.12,*ST万方,000638
14550.72,2021-06-22,有价格涨跌幅限制的日换手率达到30%的证券,17625.18,科蓝软件,300663
3129.59,2021-06-21,日涨幅偏离值达7%的证券,1015.44,胜利精密,002426
0.00,2021-06-21,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,600.41,ST天马,002122
0.00,2021-06-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",18181.30,口子窖,603589
7739.70,2021-06-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",5538.57,克来机电,603960
0.00,2021-06-21,日换手率达20%的证券,646.55,奥海科技,002993
2441.18,2021-05-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1718.54,天阳科技,300872
429.81,2021-05-17,有价格涨跌幅限制的日换手率达到30%的证券,635.28,嘉亨家化,300955
2375.91,2021-05-14,日跌幅偏离值达7%的证券,3677.86,九阳股份,002242
51.41,2021-05-14,日涨幅偏离值达7%的证券,3470.12,国盛金控,002670
6190.44,2021-05-14,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,14471.31,震安科技,300767
6679.05,2021-05-13,日涨幅偏离值达7%的证券,4153.08,恒顺醋业,600305
85.16,2021-05-13,日振幅值达15%的证券,9.19,中设股份,002883
818.01,2021-05-13,有价格涨跌幅限制的日换手率达到30%的证券,92.64,药易购,300937
0.00,2021-05-31,"连续三个交易日内,涨幅偏离值累计达20%的证券",317.66,倍加洁,603059
1091.64,2021-05-31,"连续三个交易日内,涨幅偏离值累计达20%的证券",1163.25,赛伍技术,603212
0.00,2021-05-31,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,262.22,航亚科技,688510
6505.50,2021-05-31,日涨幅偏离值达7%的证券,1619.24,深圳能源,000027
2010.42,2021-05-31,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,876.38,诺禾致源,688315
6370.76,2021-05-31,"连续三个交易日内,跌幅偏离值累计达20%的证券",7852.34,依依股份,001206
0.00,2021-05-31,"连续三个交易日内,涨幅偏离值累计达20%的证券",22.86,海程邦达,603836
828.52,2021-07-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,10.59,矩子科技,300802
0.00,2021-07-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3025.97,金力永磁,300748
0.00,2021-07-01,退市整理证券,0.47,斯太退,000760
1453.15,2021-07-01,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,3849.74,晨曦航空,300581
12752.83,2021-07-01,日涨幅偏离值达7%的证券,17486.58,鸿路钢构,002541
246.69,2021-07-01,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,210.09,*ST赫美,002356
725.19,2021-07-01,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1029.92,惠泰医疗,688617
2866.76,2021-07-09,日涨幅偏离值达7%的证券,518.87,深天马A,000050
16815.38,2021-07-09,日跌幅偏离值达7%的证券,0.00,今世缘,603369
11398.66,2021-07-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",12089.71,新纶科技,002341
639.78,2021-07-09,有价格涨跌幅限制的日换手率达到30%的证券,0.00,上海凯鑫,300899
18273.09,2021-07-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,厦门钨业,600549
1053.98,2021-06-08,日跌幅偏离值达7%的证券,0.00,大湖股份,600257
0.00,2021-06-08,日涨幅偏离值达7%的证券,1041.60,城地香江,603887
342.71,2021-06-08,日涨幅偏离值达7%的证券,0.00,瑞斯康达,603803
0.00,2021-06-07,日涨幅偏离值达7%的证券,3594.67,通富微电,002156
1103.63,2021-06-07,日换手率达20%的证券,871.25,昂利康,002940
232.04,2021-06-07,日换手率达20%的证券,45.57,征和工业,003033
2419.47,2021-06-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1461.72,华锐精密,688059
10676.55,2021-06-21,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3984.90,翔宇医疗,688626
1298.87,2021-06-18,日涨幅偏离值达7%的证券,2710.85,常山北明,000158
50119.80,2021-06-18,日跌幅偏离值达7%的证券,111862.40,韦尔股份,603501
620.38,2021-06-18,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1349.11,润禾材料,300727
4329.40,2021-06-18,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1157.19,高新兴,300098
14522.74,2021-06-18,有价格涨跌幅限制的日换手率达到30%的证券,6301.36,飞利信,300287
0.00,2021-06-18,当日无价格涨跌幅限制的A股，出现异常波动停牌,272.50,齐鲁银行,601665
113.20,2021-05-13,日跌幅偏离值达7%的证券,3136.66,河钢资源,000923
0.00,2021-05-13,当日无价格涨跌幅限制的A股，出现异常波动停牌,91.81,福莱新材,605488
1444.76,2021-05-12,日跌幅偏离值达7%的证券,0.00,浙商中拓,000906
0.00,2021-05-12,日涨幅偏离值达7%的证券,1229.40,达安基因,002030
17791.09,2021-05-12,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,25267.94,开能健康,300272
0.00,2021-05-12,日涨幅偏离值达7%的证券,118.30,莱绅通灵,603900
0.00,2021-05-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,589.73,硕世生物,688399
5048.92,2021-05-31,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,6780.42,佳沃股份,300268
29414.95,2021-05-28,"连续三个交易日内,跌幅偏离值累计达20%的证券",50112.06,妙可蓝多,600882
17940.96,2021-05-28,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,7287.65,中伟股份,300919
0.00,2021-05-28,当日无价格涨跌幅限制的A股，出现异常波动停牌,1384.77,神农集团,605296
1415.06,2021-05-27,有价格涨跌幅限制的日换手率达到30%的证券,390.89,银禧科技,300221
4826.59,2021-05-27,日跌幅偏离值达7%的证券,0.00,海翔药业,002099
1507.78,2021-05-27,日涨幅偏离值达7%的证券,617.53,康弘药业,002773
20393.28,2021-05-27,日涨幅偏离值达7%的证券,15760.50,长源电力,000966
0.00,2021-06-30,"连续三个交易日内,涨幅偏离值累计达20%的证券",2376.61,中新药业,600329
0.00,2021-06-30,退市整理证券,0.10,退市鹏B,900907
0.00,2021-06-30,日振幅值达15%的证券,1129.58,金贵银业,002716
22833.14,2021-06-30,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,21344.20,富满电子,300671
0.00,2021-06-30,无价格涨跌幅限制的证券,734.33,雷尔伟,301016
327.58,2021-06-29,日跌幅偏离值达7%的证券,91.84,长鹰信质,002664
1160.20,2021-06-29,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,华联控股,000036
142.83,2021-06-07,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,374.78,*ST中华A,000017
2053.28,2021-06-07,日换手率达20%的证券,0.00,爱慕股份,603511
0.00,2021-06-04,日涨幅偏离值达7%的证券,3031.58,千方科技,002373
0.00,2021-06-03,"连续三个交易日内,涨幅偏离值累计达20%的证券",482.38,长青集团,002616
839.65,2021-06-02,日跌幅偏离值达7%的证券,1787.08,宜华健康,000150
10011.70,2021-06-02,"连续三个交易日内,跌幅偏离值累计达20%的证券",11210.74,游族网络,002174
275.98,2021-06-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1846.67,申昊科技,300853
0.00,2021-04-15,"连续三个交易日内,涨幅偏离值累计达20%的证券",10.74,野马电池,605378
35350.81,2021-04-15,无价格涨跌幅限制的证券,3235.22,立高食品,300973
0.00,2021-04-14,日涨幅偏离值达7%的证券,111.61,茂业商业,600828
0.00,2021-04-14,日振幅值达15%的证券,320.19,申科股份,002633
0.00,2021-05-06,"连续三个交易日内,跌幅偏离值累计达20%的证券",1133.00,东瑞股份,001201
2992.70,2021-04-30,日振幅值达15%的证券,0.00,东诚药业,002675
5499.22,2021-04-30,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,22032.60,澜起科技,688008
0.00,2021-04-30,日涨幅偏离值达7%的证券,3.07,神奇B股,900904
4656.11,2021-04-30,无价格涨跌幅限制的证券,1019.13,志特新材,300986
316.58,2021-06-17,日跌幅偏离值达7%的证券,86.78,荣丰控股,000668
11810.92,2021-06-17,日振幅值达15%的证券,13682.54,美邦服饰,002269
1854.22,2021-06-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,856.59,谱尼测试,300887
227762.40,2021-06-17,日换手率达20%的证券,0.00,东鹏饮料,605499
3549.66,2021-06-17,有价格涨跌幅限制的日换手率达到30%的证券,3017.26,思特奇,300608
0.00,2021-06-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,7761.33,华润微,688396
12202.85,2021-06-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,6161.38,恒玄科技,688608
0.00,2021-06-16,日涨幅偏离值达7%的证券,2821.28,小商品城,600415
4101.81,2021-05-12,日涨幅偏离值达7%的证券,840.49,澳洋健康,002172
9362.77,2021-05-11,日涨幅偏离值达7%的证券,5605.03,报喜鸟,002154
5111.94,2021-05-11,日跌幅偏离值达7%的证券,11940.67,中国巨石,600176
3158.54,2021-05-11,日振幅值达15%的证券,1959.89,金陵药业,000919
3238.70,2021-05-11,有价格涨跌幅限制的日价格振幅达到30%的证券,2766.03,电工合金,300697
0.00,2021-05-11,日振幅值达15%的证券,570.40,浙江自然,605080
13887.14,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,银泰黄金,000975
508.71,2021-05-27,有价格涨跌幅限制的日换手率达到30%的证券,599.55,美瑞新材,300848
0.00,2021-05-27,"连续三个交易日内,涨幅偏离值累计达20%的证券",7984.24,李子园,605337
1849.62,2021-05-27,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,晶瑞股份,300655
1842.30,2021-05-27,有价格涨跌幅限制的日换手率达到30%的证券,515.46,线上线下,300959
2169.62,2021-05-27,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3826.55,莱伯泰科,688056
2282.42,2021-05-26,日涨幅偏离值达7%的证券,660.10,南极电商,002127
280.69,2021-05-26,日换手率达20%的证券,625.69,优彩资源,002998
114.54,2021-06-29,日跌幅偏离值达7%的证券,91.04,宁波东力,002164
1970.91,2021-06-29,日换手率达20%的证券,348.63,拓日新能,002218
9865.41,2021-06-28,日跌幅偏离值达7%的证券,0.00,淮北矿业,600985
4230.75,2021-06-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",3982.73,锋龙股份,002931
817.98,2021-06-02,有价格涨跌幅限制的日换手率达到30%的证券,2394.72,通用电梯,300931
0.00,2021-06-02,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,64305.13,英科医疗,300677
371.72,2021-06-02,有价格涨跌幅限制的日换手率达到30%的证券,835.69,中金辐照,300962
0.00,2021-06-02,有价格涨跌幅限制的日换手率达到30%的证券,1417.38,青云科技,688316
0.00,2021-06-01,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2479.71,超图软件,300036
1678.28,2021-06-01,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,日播时尚,603196
389.57,2021-04-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",532.41,广博股份,002103
0.00,2021-04-12,日跌幅偏离值达7%的证券,1741.05,湘电股份,600416
225.76,2021-04-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",776.37,大东海A,000613
0.00,2021-04-09,日振幅值达15%的证券,4000.06,凌钢股份,600231
19534.77,2021-04-09,日跌幅偏离值达7%的证券,11775.61,顺丰控股,002352
39.60,2021-04-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",104.53,华锋股份,002806
9216.98,2021-04-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,共创草坪,605099
759.09,2021-04-08,有价格涨跌幅限制的日换手率达到30%的证券,1491.55,南山智尚,300918
2666.30,2021-04-29,日跌幅偏离值达7%的证券,2440.88,双箭股份,002381
0.00,2021-04-29,连续3个交易日内收盘价格跌幅较基准指数偏离值累计达到-30%的证券,751.52,*ST西域,300859
2254.12,2021-04-29,日跌幅偏离值达7%的证券,6040.03,三利谱,002876
0.00,2021-04-29,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,2411.26,之江生物,688317
0.00,2021-04-28,连续3个交易日内收盘价格跌幅较基准指数偏离值累计达到-30%的证券,248.77,ST三五,300051
0.00,2021-04-28,日跌幅偏离值达7%的证券,492.17,华西能源,002630
0.40,2021-04-28,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,129.55,德尔股份,300473
0.00,2021-04-28,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,94.11,*ST众应,002464
0.00,2021-06-16,退市整理证券,9.20,欧浦退,002711
695.03,2021-06-16,日涨幅偏离值达7%的证券,292.56,合众思壮,002383
0.00,2021-06-15,日跌幅偏离值达7%的证券,11916.20,苏宁易购,002024
375.33,2021-06-15,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,169.90,*ST丹邦,002618
4206.23,2021-03-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",2057.80,焦点科技,002315
0.00,2021-03-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",21.82,长龄液压,605389
26788.40,2021-03-23,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,82483.90,亿纬锂能,300014
2590.64,2021-03-23,日跌幅偏离值达7%的证券,10470.43,方大炭素,600516
48212.70,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",6418.14,赤峰黄金,600988
23071.97,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,中国铝业,601600
2809.14,2021-05-10,日涨幅偏离值达7%的证券,3748.91,重庆钢铁,601005
160.51,2021-05-10,日振幅值达15%的证券,47.90,京基智农,000048
0.00,2021-05-10,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3548.00,*ST聚龙,300202
0.00,2021-05-10,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,84.56,ST红太阳,000525
3142.29,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,东方嘉盛,002889
0.00,2021-05-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",3679.09,大豪科技,603025
0.00,2021-05-25,退市整理证券,2512.00,康得退,002450
3852.64,2021-05-25,日跌幅偏离值达7%的证券,5914.86,平潭发展,000592
3899.34,2021-05-25,日涨幅偏离值达7%的证券,1527.67,苏宁环球,000718
660.26,2021-05-24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,乐歌股份,300729
290.10,2021-05-24,日跌幅偏离值达7%的证券,3.46,珠海中富,000659
879.03,2021-05-20,日跌幅偏离值达7%的证券,670.31,宇顺电子,002289
3791.57,2021-05-20,日跌幅偏离值达7%的证券,3920.22,金岭矿业,000655
1992.27,2021-06-01,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,阿科力,603722
1478.09,2021-06-01,有价格涨跌幅限制的日换手率达到30%的证券,1637.55,曼卡龙,300945
1943.45,2021-06-01,日换手率达20%的证券,1708.68,同兴环保,003027
2966.38,2021-06-01,日换手率达20%的证券,1960.50,泰坦股份,003036
0.00,2021-06-01,"连续三个交易日内,涨幅偏离值累计达20%的证券",47.49,南侨食品,605339
502.93,2021-04-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,757.43,中英科技,300936
0.00,2021-04-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,356.70,宝丽迪,300905
0.00,2021-04-07,日跌幅偏离值达7%的证券,527.42,金桥信息,603918
7.51,2021-04-06,"连续三个交易日内,跌幅偏离值累计达20%的证券",918.45,渝三峡A,000565
7558.74,2021-04-06,日跌幅偏离值达7%的证券,17163.07,美年健康,002044
2266.36,2021-04-06,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,63.05,富瑞特装,300228
15.58,2021-04-28,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,355.84,延江股份,300658
2308.68,2021-04-27,日跌幅偏离值达7%的证券,0.00,科华控股,603161
258.54,2021-04-26,日跌幅偏离值达7%的证券,987.08,达华智能,002512
14311.24,2021-04-26,"连续三个交易日内,跌幅偏离值累计达20%的证券",16133.72,贝因美,002570
4436.85,2021-04-26,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2285.04,海昌新材,300885
52137.99,2021-04-26,"连续三个交易日内,涨幅偏离值累计达20%的证券",13697.80,上海家化,600315
0.00,2021-04-26,"连续三个交易日内,涨幅偏离值累计达20%的证券",282.62,龙高股份,605086
4156.57,2021-03-08,日跌幅偏离值达7%的证券,3316.03,航天电器,002025
3338.84,2021-03-08,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,海思科,002653
1832.37,2021-03-08,有价格涨跌幅限制的日换手率达到30%的证券,2302.20,秋田微,300939
132.78,2021-03-05,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.00,ST惠程,002168
350.90,2021-02-24,日涨幅偏离值达7%的证券,0.00,华资实业,600191
598.59,2021-02-23,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,西菱动力,300733
0.00,2021-02-23,"连续三个交易日内,跌幅偏离值累计达20%的证券",30583.10,华夏幸福,600340
32776.27,2021-02-23,"连续三个交易日内,涨幅偏离值累计达20%的证券",18602.37,健友股份,603707
1015.07,2021-02-23,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,4066.28,新余国科,300722
2144.06,2021-03-23,日跌幅偏离值达7%的证券,3597.57,深物业A,000011
627.17,2021-03-23,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1220.83,天喻信息,300205
690.59,2021-03-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,563.43,经纬辉开,300120
3740.61,2021-03-22,日跌幅偏离值达7%的证券,1220.14,钱江摩托,000913
638.01,2021-03-22,日换手率达20%的证券,27.92,豪美新材,002988
1979.84,2021-03-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,四方光电,688665
1187.09,2021-03-19,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,203.12,华灿光电,300323
69.54,2021-03-19,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2745.59,*ST大集,000564
4600.67,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,开滦股份,600997
10102.52,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",7911.12,焦作万方,000612
4865.52,2021-05-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",5892.44,雪迪龙,002658
2673.07,2021-05-07,日跌幅偏离值达7%的证券,7250.57,百联股份,600827
0.00,2021-05-07,日振幅值达15%的证券,6908.67,麦迪科技,603990
0.00,2021-05-07,"连续三个交易日内,涨幅偏离值累计达20%的证券",8.17,华生科技,605180
0.00,2021-05-06,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,25.38,ST联建,300269
5491.18,2021-05-20,日振幅值达15%的证券,4535.76,中钢国际,000928
8172.08,2021-05-20,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2321.34,震裕科技,300953
3104.94,2021-05-20,日换手率达20%的证券,0.00,百龙创园,605016
0.00,2021-05-20,无价格涨跌幅限制的证券,1361.59,创益通,300991
6505.09,2021-05-19,日涨幅偏离值达7%的证券,488.94,中国长城,000066
0.00,2021-05-19,日跌幅偏离值达7%的证券,3926.92,东方时尚,603377
2505.47,2021-05-19,日跌幅偏离值达7%的证券,6194.00,雷赛智能,002979
0.00,2021-04-06,"连续三个交易日内,涨幅偏离值累计达20%的证券",31.69,海天股份,603759
0.00,2021-04-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",2269.69,渤海股份,000605
52.17,2021-04-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,106.35,澄天伟业,300689
0.00,2021-04-02,"连续三个交易日内,跌幅偏离值累计达20%的证券",1326.34,利通电子,603629
8225.71,2021-04-02,"连续三个交易日内,跌幅偏离值累计达20%的证券",10087.92,惠博普,002554
260.84,2021-04-02,有价格涨跌幅限制的日换手率达到30%的证券,0.00,英力股份,300956
682.33,2021-03-31,日涨幅偏离值达7%的证券,972.43,东方能源,000958
1450.32,2021-03-31,日跌幅偏离值达7%的证券,4615.03,豪迈科技,002595
0.00,2021-02-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,82.92,唐德影视,300426
8413.44,2021-02-08,日涨幅偏离值达7%的证券,0.00,云南白药,000538
3309.36,2021-02-05,日振幅值达15%的证券,3905.29,南方轴承,002553
0.00,2021-02-05,日跌幅偏离值达7%的证券,30837.50,TCL科技,000100
0.00,2021-04-26,当日无价格涨跌幅限制的A股，出现异常波动停牌,32.10,罗曼股份,605289
77097.50,2021-04-26,无价格涨跌幅限制的证券,8583.67,华利集团,300979
0.00,2021-04-23,退市整理证券,793.34,退市工新,600701
4175.02,2021-04-23,"连续三个交易日内,跌幅偏离值累计达20%的证券",3881.22,德力股份,002571
994.00,2021-04-23,日跌幅偏离值达7%的证券,566.16,格尔软件,603232
2461.91,2021-04-23,有价格涨跌幅限制的日换手率达到30%的证券,1016.07,盛德鑫泰,300881
962.77,2021-04-23,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,164.86,品渥食品,300892
1069.61,2021-04-22,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,1346.64,普丽盛,300442
1382.18,2021-03-05,日涨幅偏离值达7%的证券,0.00,宏大爆破,002683
74339.90,2021-03-05,"连续三个交易日内,跌幅偏离值累计达20%的证券",233169.90,通威股份,600438
14363.37,2021-03-05,日跌幅偏离值达7%的证券,0.00,新钢股份,600782
0.00,2021-03-05,有价格涨跌幅限制的日换手率达到30%的证券,630.23,博汇股份,300839
33172.17,2021-03-04,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,18947.55,阳光电源,300274
1676.56,2021-03-04,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1777.79,吉峰科技,300022
588.59,2021-03-04,"连续三个交易日内,涨幅偏离值累计达20%的证券",607.02,苏常柴A,000570
27646.97,2021-02-23,日跌幅偏离值达7%的证券,31072.06,宝丰能源,600989
3833.17,2021-02-23,日涨幅偏离值达7%的证券,0.00,广电计量,002967
647.36,2021-02-23,日换手率达20%的证券,964.37,华文食品,003000
1472.95,2021-02-23,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2420.93,伟思医疗,688580
1599.99,2021-02-23,有价格涨跌幅限制的日换手率达到30%的证券,0.00,康众医疗,688607
0.00,2021-02-23,"连续三个交易日内,涨幅偏离值累计达20%的证券",14912.10,江西铜业,600362
0.00,2021-02-22,"连续三个交易日内,涨幅偏离值累计达20%的证券",1588.85,一拖股份,601038
12056.12,2021-02-22,日跌幅偏离值达7%的证券,13860.68,百润股份,002568
1192.11,2021-03-19,有价格涨跌幅限制的日换手率达到30%的证券,5243.74,南极光,300940
897.52,2021-03-19,有价格涨跌幅限制的日换手率达到30%的证券,30.35,中胤时尚,300901
588.10,2021-03-18,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,正丹股份,300641
5.57,2021-03-17,日跌幅偏离值达7%的证券,373.43,中广核技,000881
1791.30,2021-03-17,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,2975.01,中环装备,300140
762.03,2021-03-17,日涨幅偏离值达7%的证券,1464.12,科伦药业,002422
892.56,2021-03-17,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,687.25,易天股份,300812
131.20,2021-03-16,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,317.68,南华仪器,300417
164.56,2021-05-06,连续3个交易日内收盘价格跌幅较基准指数偏离值累计达到-30%的证券,303.38,*ST华昌,300278
2015.42,2021-05-06,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1941.05,海峡创新,300300
11598.96,2021-05-06,日换手率达20%的证券,6697.93,景峰医药,000908
0.00,2021-05-06,"连续三个交易日内,涨幅偏离值累计达20%的证券",299.43,神奇制药,600613
95.31,2021-05-06,日跌幅偏离值达7%的证券,71.47,张家界,000430
1636.44,2021-05-06,"连续三个交易日内,涨幅偏离值累计达20%的证券",2367.71,章源钨业,002378
21872.60,2021-05-06,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,陕西黑猫,601015
381.82,2021-05-06,"连续三个交易日内,涨幅偏离值累计达20%的证券",179.93,皖通科技,002331
0.00,2021-05-19,"连续三个交易日内,涨幅偏离值累计达20%的证券",113.01,财达证券,600906
6581.24,2021-05-19,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,0.00,昀冢科技,688260
0.00,2021-05-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",5712.12,湘财股份,600095
992.00,2021-05-18,"连续三个交易日内,跌幅偏离值累计达20%的证券",735.57,王子新材,002735
2073.28,2021-05-18,有价格涨跌幅限制的日换手率达到30%的证券,1821.47,中洲特材,300963
